Date,NIFTY50_Index,Log_Return_pct,Realized_Vol,GARCH_Forecast_Vol,GARCHX_Forecast_Vol,Sentiment_Raw,Sentiment_Rolled,Sentiment_Lagged,Has_Real_News,Sentiment_Label,Position_Size,Strategy_Return,Benchmark_Return,Strategy_Value,Benchmark_Value,High_Vol_Flag,Risk_Regime,mu,nu,pi,fuzzy_sentiment,fuzzy_index_5d,return,exposure_fuzzy,exposure_baseline,return_fuzzy,return_baseline,cumulative_fuzzy,cumulative_baseline
2022-01-17,1958.2930069,0.0027444106243498,0.2099859907504935,1.8060943975702444,1.8060943975702444,0.0,0.0968338196250525,0.0968338196250525,1,Neutral,1.0,0.0027444106243498,0.0027444106243498,104764.91749332569,105741.28277361096,0,Low Risk,0.49668580406285756,0.5033141959371426,0.0,-0.006628391874284989,-0.006628391874284989,0.0027444106243498,1.0,1.0,0.0027444106243498,0.0027444106243498,0.05610082867427267,0.05610082867427267
2022-01-18,1930.4452453,-0.0143225055718591,0.802066452165302,1.8006458100838778,1.7485068265973591,0.0,0.0968338196250525,0.0968338196250525,1,Neutral,1.0,-0.0143225055718591,-0.0143225055718591,103264.42137879218,104226.80266191038,0,Low Risk,0.49668580406285756,0.5033141959371426,0.0,-0.006628391874284989,-0.006628391874284989,-0.0143225055718591,1.0,1.0,-0.0143225055718591,-0.0143225055718591,0.04177832310241357,0.04177832310241357
2022-01-19,1910.4864883,-0.0103927578142303,0.8536606770445168,2.4584637812725085,1.7747894882053192,0.0,0.0968338196250525,0.0968338196250525,1,Neutral,1.0,-0.0103927578142303,-0.0103927578142303,102191.21925657574,103143.59874409356,0,Low Risk,0.49668580406285756,0.5033141959371426,0.0,-0.006628391874284989,-0.006628391874284989,-0.0103927578142303,1.0,1.0,-0.0103927578142303,-0.0103927578142303,0.03138556528818327,0.03138556528818327
2022-01-20,1882.5422424,-0.0147347955806623,0.8427875898136151,2.2094507077352517,2.2094507077352517,0.0,0.0968338196250525,0.0968338196250525,1,Neutral,0.3,-0.0147347955806623,-0.0147347955806623,100685.45253069146,101623.79890114548,1,High Risk,0.49668580406285756,0.5033141959371426,0.0,-0.006628391874284989,-0.006628391874284989,-0.0147347955806623,1.0,1.0,-0.0147347955806623,-0.0147347955806623,0.016650769707520975,0.016650769707520975
2022-01-21,1861.8435005,-0.0110559937802223,0.7137746110271264,2.4862530262594267,2.4862530262594267,0.0,0.0968338196250525,0.0968338196250525,1,Neutral,0.3,-0.0033167981340666,-0.0110559937802223,100351.49920961,100500.24681257186,1,High Risk,0.49668580406285756,0.5033141959371426,0.0,-0.006628391874284989,-0.006628391874284989,-0.0110559937802223,1.0,1.0,-0.0110559937802223,-0.0110559937802223,0.005594775927298675,0.005594775927298675
2022-01-24,1795.8982613000005,-0.0360618052894285,1.0655371554339974,2.2481187167968724,2.2481187167968724,0.0,0.0968338196250525,0.0968338196250525,1,Neutral,0.3,-0.0108185415868285,-0.0360618052894285,99265.84234211023,96876.0264804774,1,High Risk,0.49668580406285756,0.5033141959371426,0.0,-0.006628391874284989,-0.006628391874284989,-0.0360618052894285,1.0,1.0,-0.0360618052894285,-0.0360618052894285,-0.030467029362129822,-0.030467029362129822
2022-01-25,1805.9647621,0.0055896223394934,1.4920280000621915,4.247647476170698,2.045903937215664,0.0,0.0968338196250525,0.0968338196250525,1,Neutral,0.3,0.001676886701848,0.0055896223394934,99432.29991308146,97417.52688225404,1,High Risk,0.49668580406285756,0.5033141959371426,0.0,-0.006628391874284989,-0.006628391874284989,0.0055896223394934,1.0,1.0,0.0055896223394934,0.0055896223394934,-0.02487740702263642,-0.02487740702263642
2022-01-27,1784.23675845,-0.0121042057439129,1.4855507964731127,1.8282295950572232,1.8282295950572232,0.0,0.0968338196250525,0.0968338196250525,1,Neutral,1.0,-0.0036312617231738,-0.0121042057439129,99071.23520835994,96238.36509380804,0,Low Risk,0.49668580406285756,0.5033141959371426,0.0,-0.006628391874284989,-0.006628391874284989,-0.0121042057439129,1.0,1.0,-0.0121042057439129,-0.0121042057439129,-0.03698161276654932,-0.03698161276654932
2022-01-28,1788.26375725,0.0022544436245198,1.6413321340917482,2.3122851444645995,2.3122851444645995,0.0,0.0968338196250525,0.0968338196250525,1,Neutral,0.3,0.0022544436245198,0.0022544436245198,99294.58572294874,96455.32906242802,1,High Risk,0.49668580406285756,0.5033141959371426,0.0,-0.006628391874284989,-0.006628391874284989,0.0022544436245198,1.0,1.0,0.0022544436245198,0.0022544436245198,-0.03472716914202952,-0.03472716914202952
2022-01-31,1814.96774835,0.014822516942291,1.9830247306334232,1.8001583459819877,2.166938889475146,0.0,0.0968338196250525,0.0968338196250525,1,Neutral,0.3,0.0044467550826873,0.014822516942291,99736.1244266956,97885.03981163012,1,High Risk,0.49668580406285756,0.5033141959371426,0.0,-0.006628391874284989,-0.006628391874284989,0.014822516942291,1.0,1.0,0.014822516942291,0.014822516942291,-0.019904652199738523,-0.019904652199738523
2022-02-01,1836.7467652,0.0119282463076839,1.053165027799866,2.1865668063424337,2.1865668063424337,0.0968338196250525,0.0968338196250525,0.0968338196250525,1,Neutral,0.3,0.0035784738923051,0.0119282463076839,100093.02754407623,99052.6366763407,1,High Risk,0.49668580406285756,0.5033141959371426,0.0,-0.006628391874284989,-0.006628391874284989,0.0119282463076839,1.0,1.0,0.0119282463076839,0.0119282463076839,-0.007976405892054624,-0.007976405892054624
2022-02-02,1869.465004,0.0176563514536325,1.2108767529737536,2.035979377568895,1.97992350993699,0.1894310731440782,0.1431324463845654,0.0968338196250525,1,Positive,1.0,0.0052969054360897,0.0176563514536325,100623.21084578912,100801.54484190716,0,Low Risk,0.4939433819234839,0.5060566180765161,0.0,-0.012113236153032225,-0.007725360730034436,0.0176563514536325,1.0,1.0,0.0176563514536325,0.0176563514536325,0.009679945561577877,0.009679945561577877
2022-02-03,1853.47800525,-0.0085884188816005,1.0754853330180365,2.3585061816428454,2.3585061816428454,-0.048849361638228,0.0791385103769675,0.1431324463845654,1,Neutral,0.3,-0.0085884188816005,-0.0085884188816005,99759.0165618339,99935.8189508924,1,High Risk,0.49756465310099063,0.5024353468990094,0.0,-0.004870693798018744,-0.007373821114781187,-0.0085884188816005,1.0,1.0,-0.0085884188816005,-0.0085884188816005,0.0010915266799773771,0.0010915266799773771
2022-02-04,1850.2262398000005,-0.0017559535375316,1.1385594455932215,2.109204452232354,1.9971603164870255,0.1958376043899492,0.108313283880213,0.0791385103769675,1,Positive,1.0,-0.0005267860612595,-0.0017559535375316,99706.46490242417,99760.33629607946,0,Low Risk,0.4960643086333649,0.5039356913666351,0.0,-0.00787138273327015,-0.0076224192865782196,-0.0017559535375316,1.0,1.0,-0.0017559535375316,-0.0017559535375316,-0.0006644268575542228,-0.0006644268575542228
2022-02-07,1803.2817589500005,-0.0256997190888766,1.7197417449267531,1.8469989615200424,2.1079987348737377,0.2094148608545462,0.0964906433137593,0.0776699403902948,1,Neutral,0.3,-0.0256997190888766,-0.0256997190888766,97144.0367630869,97196.52367705836,1,High Risk,0.49670377167951607,0.5032962283204839,0.0,-0.006592456640967859,-0.007615232239914793,-0.0256997190888766,1.0,1.0,-0.0256997190888766,-0.0256997190888766,-0.02636414594643082,-0.02636414594643082
2022-02-08,1817.6357361,0.0079284061898741,1.6507927726907687,3.337509979831666,3.337509979831666,-0.1670105010271072,0.0587985975063079,0.0964906433137593,1,Neutral,0.3,0.0023785218569622,0.0079284061898741,97375.09597780144,97967.13719701378,1,High Risk,0.4984488828637991,0.5015511171362009,0.0,-0.003102234272401805,-0.006910000719538156,0.0079284061898741,1.0,1.0,0.0079284061898741,0.0079284061898741,-0.01843573975655672,-0.01843573975655672
2022-02-09,1843.2765274,0.0140080989312718,1.5464487823773894,1.882478147456051,1.882478147456051,0.597595825791359,0.1171078478844909,0.0587985975063079,1,Positive,1.0,0.0042024296793815,0.0140080989312718,97784.3079711712,99339.47054688304,0,Low Risk,0.4955617029695348,0.5044382970304653,0.0,-0.008876594060930498,-0.006262672301117811,0.0140080989312718,1.0,1.0,0.0140080989312718,0.0140080989312718,-0.00442764082528492,-0.00442764082528492
2022-02-10,1852.7605073,0.0051319835954662,1.5402537678914043,2.140953809385708,2.140953809385708,-0.2275919308885932,0.0915731951344387,0.1171078478844909,1,Neutral,0.3,0.0051319835954662,0.0051319835954662,98286.13543557326,99849.27908011193,1,High Risk,0.49695727400507766,0.5030427259949224,0.0,-0.006085451989844726,-0.006505623939483007,0.0051319835954662,1.0,1.0,0.0051319835954662,0.0051319835954662,0.00070434277018128,0.00070434277018128
2022-02-11,1830.1805016000003,-0.0122620962813815,1.637471655746109,1.819766335911301,2.1524817434302737,-0.497447170317173,-0.0074674869665787,0.0915731951344387,1,Neutral,0.0,-0.0036786288844144,-0.0122620962813815,97924.57721882248,98624.91760640506,1,High Risk,0.5000695557234639,0.4999304442765361,0.0,0.00013911144692779764,-0.004903525103443418,-0.0122620962813815,1.0,1.0,-0.0122620962813815,-0.0122620962813815,-0.01155775351120022,-0.01155775351120022
2022-02-14,1782.3632515000002,-0.0264744436309972,1.665420519754426,2.321477290663738,1.9946454883909737,-0.4716102107472363,-0.2127935921935926,-0.0992894135932955,1,Negative,0.7,-0.0,-0.0264744436309972,97924.57721882248,96013.87778462254,0,Low Risk,0.5113309577801771,0.4886690422198228,5.551115123125783e-17,0.022661915560354295,0.0009473493368210128,-0.0264744436309972,1.0,1.0,-0.0264744436309972,-0.0264744436309972,-0.03803219714219742,-0.03803219714219742
2022-02-15,1841.5512115999995,0.0326681131242929,2.295022461997404,3.4026624539326735,2.0890509511664677,0.3113056488335132,-0.1330742338834892,-0.2127935921935926,1,Negative,0.0,0.022867679187005,0.0326681131242929,100163.88503518562,99150.47000559262,1,High Risk,0.5054081837804927,0.4945918162195073,0.0,0.010816367560985363,0.003731069703498446,0.0326681131242929,1.0,1.0,0.0326681131242929,0.0326681131242929,-0.005364084017904516,-0.005364084017904516
2022-02-16,1843.85475155,0.0012500876554797,2.20586779187199,3.520630371301443,3.520630371301443,-0.1019332569299472,-0.2496624143370402,-0.1330742338834892,1,Negative,0.0,0.0,0.0012500876554797,100163.88503518562,99274.41678418162,1,High Risk,0.514684991214558,0.48531500878544187,1.1102230246251565e-16,0.029369982429116145,0.011380385001507776,0.0012500876554797,0.9999999999999999,1.0,0.0012500876554796998,0.0012500876554797,-0.004113996362424817,-0.004113996362424816
2022-02-17,1843.9435257499997,4.81448242782107e-05,2.188306921006071,1.8029346160424244,1.8029346160424244,-0.2079879198637273,-0.2463950791662292,-0.2496624143370402,1,Negative,0.7,0.0,4.81448242782107e-05,100163.88503518562,99279.19633353302,0,Low Risk,0.5143715146851933,0.48562848531480673,0.0,0.02874302937038653,0.018346081273554027,4.81448242782107e-05,1.0,1.0,4.81448242782107e-05,4.81448242782107e-05,-0.004065851538146606,-0.004065851538146605
2022-02-18,1838.1077315999996,-0.0031698630076756,2.1071182009245346,1.8143515241519588,1.8143515241519588,-0.3954197996192508,-0.2293905173832422,-0.2463950791662292,1,Negative,0.7,-0.0022189041053729,-0.0031698630076756,99941.63097947097,98964.4948816436,0,Low Risk,0.5127914106503353,0.48720858934966466,5.551115123125783e-17,0.025582821300670633,0.023434823244302593,-0.0031698630076756,1.0,1.0,-0.0031698630076756,-0.0031698630076756,-0.007235714545822206,-0.007235714545822205
2022-02-21,1823.2537399999997,-0.0081139615465659,1.613812027006183,1.8831548172772077,1.8831548172772077,0.0042561730369925,-0.1370393312876186,-0.2050202432567942,1,Negative,0.7,-0.0056797730825961,-0.0081139615465659,99373.985194003,98161.50077569862,0,Low Risk,0.505660373808953,0.49433962619104693,5.551115123125783e-17,0.01132074761790608,0.021166589655812952,-0.0081139615465659,1.0,1.0,-0.0081139615465659,-0.0081139615465659,-0.015349676092388105,-0.015349676092388104
